2019-07-06	33395045
2019-07-07	30420106
2019-07-08	31917584
2019-07-09	36898168
2019-07-10	37057282
2019-07-11	37395469
2019-07-12	36716752
2019-07-13	34368620
2019-07-14	31680424
2019-07-15	33030342
2019-07-16	37956181
2019-07-17	37709700
2019-07-18	37048879
2019-07-19	36422771
2019-07-20	33343758
2019-07-21	29859796
2019-07-22	32640628
2019-07-23	37982471
2019-07-24	37786971
2019-07-25	37494959
2019-07-26	36728994
2019-07-27	34394994
2019-07-28	31480595
2019-07-29	33501303
2019-07-30	38982246
2019-07-31	37636274
2019-08-01	35008399
2019-08-02	24259016
2019-08-03	34483506
2019-08-04	32194384
2019-08-05	34054939
2019-08-06	38663492
2019-08-07	38361210
2019-08-08	37866815
2019-08-09	37138094
2019-08-10	35180952
2019-08-11	31514567
2019-08-12	32295197
2019-08-13	38224687
2019-08-14	38222451
2019-08-15	37305075
2019-08-16	36222072
2019-08-17	33932897
2019-08-18	31590196
2019-08-19	33105722
2019-08-20	38876631
2019-08-21	38293057
2019-08-22	37739335
2019-08-23	37015204
2019-08-24	34461954
2019-08-25	31768443
2019-08-26	33110149
2019-08-27	38943196
2019-08-28	37960182
2019-08-29	37049784
2019-08-30	36344353
2019-08-31	33749675
2019-09-01	31477874
2019-09-02	33989020
2019-09-03	38382162
2019-09-04	38140496
2019-09-05	37234088
2019-09-06	36550945
2019-09-07	33628078
2019-09-08	31002204
2019-09-09	33248873
2019-09-10	38561873
2019-09-11	37369144
2019-09-12	36767803
2019-09-13	35073851
2019-09-14	32725555
2019-09-15	30211209
2019-09-16	31349315
2019-09-17	36691201
2019-09-18	36521040
2019-09-19	35692828
2019-09-20	35216083
2019-09-21	32706243
2019-09-22	30066938
2019-09-23	32177255
2019-09-24	37526532
2019-09-25	36871728
2019-09-26	36270863
2019-09-27	35817293
2019-09-28	33017229
2019-09-29	30475313
2019-09-30	32453783
2019-10-01	37296063
2019-10-02	36500630
2019-10-03	36025046
2019-10-04	35784254
2019-10-05	33799563
2019-10-06	30492088
2019-10-07	33039972
2019-10-08	38421987
2019-10-09	38171677
2019-10-10	37116467
2019-10-11	35642520
2019-10-12	33229519
2019-10-13	30486534
2019-10-14	32322248
2019-10-15	38189381
2019-10-16	38255882
2019-10-17	37802795
2019-10-18	36925920
2019-10-19	33318665
2019-10-20	30265399
2019-10-21	32276931
2019-10-22	38232826
2019-10-23	37426075
2019-10-24	36725352
2019-10-25	35685288
2019-10-26	33154785
2019-10-27	30693061
2019-10-28	31496122
2019-10-29	37181688
2019-10-30	37117381
2019-10-31	36005911
2019-11-01	34087222
2019-11-02	31180070
2019-11-03	30818892
2019-11-04	32582647
2019-11-05	39395830
2019-11-06	38404991
2019-11-07	38179344
2019-11-08	36468535
2019-11-09	34095443
2019-11-12	65921618
2019-11-13	38912352
2019-11-14	38387939
2019-11-15	37121987
2019-11-16	36072869
2019-11-17	34112537
2019-11-18	32347728
2019-11-19	33116176
2019-11-20	38616187
2019-11-21	38606922
2019-11-22	37724623
2019-11-23	38134116
2019-11-24	38668998
2019-11-25	31588620
2019-11-26	33863195
2019-11-27	39503531
2019-11-28	38861483
2019-11-29	37969568
2019-11-30	36995541
2019-12-01	35707538
2019-12-02	32369551
2019-12-03	34048915
2019-12-04	39351029
2019-12-05	39560415
2019-12-06	38972209
2019-12-07	37021154
2019-12-08	34647701
2019-12-09	31715974
2019-12-10	33528574
2019-12-11	39606540
2019-12-12	38449255
2019-12-13	37908284
2019-12-14	36770016
2019-12-15	34396627
2019-12-16	31825001
2019-12-17	34166997
2019-12-18	38865850
2019-12-19	37443174
2019-12-20	36280251
2019-12-21	34634385
2019-12-22	31961871
2019-12-23	28762986
2019-12-24	29842520
2019-12-25	31015005
2019-12-26	23214951
2019-12-27	26913605
2019-12-28	34704204
2019-12-29	32756133
2019-12-30	30025118
2019-12-31	29891544
2020-01-01	31396266
2020-01-02	23070354
2020-01-03	25797901
2020-01-04	36271087
2020-01-05	35262795
2020-01-06	32751318
2020-01-07	32526968
2020-01-08	36599556
2020-01-09	36966355
2020-01-10	37098241
2020-01-11	36797437
2020-01-12	34696188
2020-01-13	32010745
2020-01-14	33604921
2020-01-15	39092987
2020-01-16	39024804
2020-01-17	38392791
2020-01-18	37907380
2020-01-19	36061475
2020-01-20	32887225
2020-01-21	33652674
2020-01-22	39229089
2020-01-23	39554215
2020-01-24	39108146
2020-01-25	38530356
2020-01-26	36044153
2020-01-27	32616553
2020-01-28	33385515
2020-01-29	39014078
2020-01-30	39076982
2020-01-31	38902164
2020-02-01	37822866
2020-02-02	35245271
2020-02-03	32811796
2020-02-04	33900559
2020-02-05	38702312
2020-02-06	38512351
2020-02-07	38296991
2020-02-08	37380574
2020-02-09	35566199
2020-02-10	33261672
2020-02-11	34984031
2020-02-12	39466699
2020-02-13	39356780
2020-02-14	38768153
2020-02-15	37069222
2020-02-16	33759301
2020-02-17	32234557
2020-02-18	33819578
2020-02-19	39033101
2020-02-20	38324372
2020-02-21	37392601
2020-02-22	36206222
2020-02-23	34013462
2020-02-24	31499384
2020-02-25	31887755
2020-02-26	35035687
2020-02-27	36231567
2020-02-28	38786056
2020-02-29	38466825
2020-03-01	36485543
2020-03-02	34126567
2020-03-03	35585573
2020-03-04	39376016
2020-03-05	39003917
2020-03-06	38273186
2020-03-07	37400063
2020-03-08	35418092
2020-03-09	33261647
2020-03-10	34117139
2020-03-11	39556904
2020-03-12	38850399
2020-03-13	38400848
2020-03-14	36279707
2020-03-15	33644131
2020-03-16	32062390
2020-03-17	32174453
2020-03-18	34765183
2020-03-19	34564593
2020-03-20	33224081
2020-03-21	30272800
2020-03-22	28416319
2020-03-23	28217059
2020-03-24	29106784
2020-03-25	30261939
2020-03-26	30703081
2020-03-27	31091772
2020-03-28	32035807
2020-03-29	31910641
2020-03-30	32051026
2020-03-31	33281434
2020-04-01	35128177
2020-04-02	35180073
2020-04-03	34823764
2020-04-04	34860868
2020-04-05	32651040
2020-04-06	31801510
2020-04-07	33100522
2020-04-08	36014891
2020-04-09	35365055
2020-04-10	35250824
2020-04-11	34229462
2020-04-12	34627448
2020-04-13	33522285
2020-04-14	34427015
2020-04-15	38597633
2020-04-16	38621198
2020-04-17	38389948
2020-04-18	37958574
2020-04-19	37446356
2020-04-20	36443702
2020-04-21	38062129
2020-04-22	40268240
2020-04-23	40056296
2020-04-24	40395118
2020-04-25	40225142
2020-04-26	38521315
2020-04-27	38175748
2020-04-28	39894137
2020-04-29	43026062
2020-04-30	42660079
2020-05-01	41752545
2020-05-02	39846660
2020-05-03	40310124
2020-05-04	40484888
2020-05-05	41939176
2020-05-06	44529747
2020-05-07	44234542
2020-05-08	44085924
2020-05-09	43104044
2020-05-10	41201670
2020-05-11	39686250
2020-05-12	39564074
2020-05-13	45622308
2020-05-14	46000537
2020-05-15	46041702
2020-05-16	44870939
2020-05-17	43230223
2020-05-18	42307680
2020-05-19	44305494
2020-05-20	47829293
2020-05-21	46891234
2020-05-22	46579127
2020-05-23	47027903
2020-05-24	45391219
2020-05-25	44121416
2020-05-26	45944791
2020-05-27	48624602
2020-05-28	47950409
2020-05-29	47102109
2020-05-30	46768417
2020-05-31	44774807
2020-06-01	43747693
2020-06-02	45961506
2020-06-03	48797648
2020-06-04	48378436
2020-06-05	47977095
2020-06-06	47229405
2020-06-07	44875371
2020-06-08	43840402
2020-06-09	45874642
2020-06-10	48484720
2020-06-11	47584689
2020-06-12	46374460
2020-06-13	45539072
2020-06-14	42633528
2020-06-15	42525907
2020-06-16	44745056
2020-06-17	48358178
2020-06-18	48061043
2020-06-19	47484815
2020-06-20	46516335
2020-06-21	43892690
2020-06-22	41433188
2020-06-23	41920490
2020-06-24	47471735
2020-06-25	46904650
2020-06-26	46682665
2020-06-27	46490296
2020-06-28	44077970
2020-06-29	42911229
2020-06-30	45025756
2020-07-01	48458417
2020-07-02	47409257
2020-07-03	47386478
2020-07-04	47148693
2020-07-05	45427536
2020-07-06	43955820
2020-07-07	46765798
2020-07-08	49826038
2020-07-09	49310350
2020-07-10	48074426
2020-07-11	47483295
2020-07-12	45650642
2020-07-13	43981926
2020-07-14	46167644
2020-07-15	49839089
2020-07-16	49225519
2020-07-17	48603343
2020-07-18	48382351
2020-07-19	45515106
2020-07-20	43824030
2020-07-21	45577062
2020-09-11	46740699
2020-09-12	45414343
2020-09-13	43135799
2020-09-14	41070997
2020-09-15	42995263
2020-09-16	47378077
2020-09-17	46164618
2020-09-18	45694894
2020-09-19	87412049
2020-09-21	40518904
2020-09-22	43133582
2020-09-23	47609146
2020-09-24	47222038
2020-09-25	46316545
2020-09-26	45714188
2020-09-27	43231738
2020-09-28	41135827
2020-09-29	42887897
2020-09-30	1109136361
2020-10-01	845315838
2020-10-02	46027596
2020-10-03	45460068
2020-10-04	42716723
2020-10-05	581524191
2020-10-06	43768605
2020-10-07	47300351
2020-10-08	46274363
2020-10-09	44997069
2020-10-10	44113224
2020-10-11	40496137
2020-10-12	37690683
2020-10-13	39429836
2020-10-14	42865026
2020-10-15	44962066
2020-10-16	45109375
2020-10-17	44908156
2020-10-18	41822154
2020-10-19	38929367
2020-10-20	40008527
2020-10-21	46652036
2020-10-22	46294483
2020-10-23	45594322
2020-10-24	45001188
2020-10-25	41698265
2020-10-26	39601692
2020-10-27	42309398
2020-10-28	46762202
2020-10-29	46248005
2020-10-30	45124713
2020-10-31	43985315
2020-11-01	41102818
2020-11-02	37975205
2020-11-03	40082564
2020-11-04	45554061
2020-11-05	46515017
2020-11-06	46103893
2020-11-07	44986836
2020-11-08	41975053
2020-11-09	39373379
2020-11-10	41914397
2020-11-11	48035638
2020-11-12	47398653
2020-11-13	46970630
2020-11-14	45654799
2020-11-15	42487194
2020-11-16	40052053
2020-11-17	40058056
2020-11-18	46086682
2020-11-19	46869964
2020-11-20	46667675
2020-11-21	45462693
2020-11-22	42920499
2020-11-23	40574435
2020-11-24	41941393
2020-11-25	47212546
2020-11-26	47405166
2020-11-27	36000980
2020-11-28	44881263
2020-11-29	44655052
2020-11-30	41146800
2020-12-01	42321127
2020-12-02	47430424
2020-12-03	46777047
2020-12-04	47164896
2020-12-05	46830717
2020-12-06	43430501
2020-12-07	41067114
2020-12-08	43419908
2020-12-09	47905141
2020-12-10	47832279
2020-12-11	47488579
2020-12-12	46325958
2020-12-13	44250123
2020-12-14	42126379
2020-12-15	45285735
2020-12-16	49167457
2020-12-17	48731136
2020-12-18	47576337
2020-12-19	46510240
2020-12-20	43228464
2020-12-21	41409323
2020-12-22	43165912
2020-12-23	46087524
2020-12-24	43676277
2020-12-25	38387750
2020-12-26	28765952
2020-12-27	35326327
2020-12-28	41133266
2020-12-29	43464231
2020-12-30	45696246
2020-12-31	44249411
2021-01-01	40789316
2021-01-02	29914605
2021-01-03	33807053
2021-01-04	41585326
2021-01-05	42562585
2021-01-06	47926672
2021-01-07	48043757
2021-01-08	46767284
2021-01-09	46424272
2021-01-10	45099831
2021-01-11	42534340
2021-01-12	43456929
2021-01-13	48192875
2021-01-14	48131669
2021-01-15	48122296
2021-01-16	47592333
2021-01-17	45655962
2021-01-18	43576494
2021-01-19	44345109
2021-01-20	49148646
2021-01-21	48693500
2021-01-22	48389950
2021-01-23	46993969
2021-01-24	44771679
2021-01-25	42149719
2021-01-26	43164004
2021-01-27	48129216
2021-01-28	49956600
2021-01-29	49177862
2021-01-30	48036263
2021-01-31	45289625
2021-02-01	43646708
2021-02-02	45130444
2021-02-03	49841626
2021-02-04	49067151
2021-02-05	50049953
2021-02-06	47197091
